t,x,y,z,R,G,B,N_x,N_y,N_z,d,ath
16884,311.0000,190.5000,50.0000,215,100,39,0.9993,-0.0368,0.0000,191.3243,90.0000
16887,312.0000,198.0000,50.0000,215,100,39,0.9990,-0.0449,0.0000,204.3233,90.0000
16889,311.5000,194.5000,50.0000,215,100,39,0.9992,-0.0409,0.0000,198.2171,90.0000
16892,312.5000,202.0000,50.0000,215,100,39,0.9988,-0.0483,0.0000,211.3693,90.0000
16893,313.5000,201.7500,50.0000,215,100,39,0.9988,-0.0483,0.0000,211.3693,90.0000
16895,313.2500,201.7500,50.0000,215,100,39,0.9986,-0.0537,0.0000,211.4143,90.0000
16896,311.2500,189.7500,50.0000,215,100,39,0.9993,-0.0370,0.0000,190.4731,90.0000
16900,311.7500,193.2500,50.0000,215,100,39,0.9991,-0.0414,0.0000,196.4943,90.0000
16901,312.2500,196.7500,50.0000,215,100,39,0.9990,-0.0454,0.0000,202.5833,90.0000
16903,311.7500,193.7500,50.0000,215,100,39,0.9992,-0.0411,0.0000,197.3550,90.0000
16904,311.7500,193.7500,50.0000,215,100,39,0.9992,-0.0411,0.0000,197.3550,90.0000
16910,312.7500,201.2500,50.0000,215,100,39,0.9985,-0.0540,0.0000,210.5350,90.0000
16911,312.7500,201.2500,50.0000,215,100,39,0.9985,-0.0540,0.0000,210.5350,90.0000
16916,312.7500,201.7500,50.0000,215,100,39,0.9983,-0.0590,0.0000,211.4639,90.0000
16921,311.7500,196.7500,50.0000,215,100,39,0.9987,-0.0511,0.0000,202.6253,90.0000
16922,311.7500,196.7500,50.0000,215,100,39,0.9987,-0.0511,0.0000,202.6253,90.0000
16927,311.7500,197.7500,50.0000,215,100,39,0.9984,-0.0561,0.0000,204.4113,90.0000
16930,312.2500,200.2500,50.0000,215,100,39,0.9982,-0.0600,0.0000,208.8301,90.0000
16932,312.2500,200.7500,50.0000,215,100,39,0.9982,-0.0597,0.0000,209.7069,90.0000
16933,312.2500,201.2500,50.0000,215,100,39,0.9982,-0.0594,0.0000,210.5849,90.0000
16936,310.2500,190.2500,50.0000,215,100,39,0.9991,-0.0429,0.0000,191.3583,90.0000
16937,310.2500,190.2500,50.0000,215,100,39,0.9991,-0.0429,0.0000,191.3583,90.0000
16939,312.2500,201.7500,50.0000,215,100,39,0.9979,-0.0644,0.0000,211.5183,90.0000
16940,310.7500,193.7500,50.0000,215,100,39,0.9986,-0.0529,0.0000,197.4361,90.0000
16942,310.7500,193.7500,50.0000,216,100,38,0.9986,-0.0529,0.0000,197.4361,90.0000
16943,310.7500,193.7500,50.0000,216,100,38,0.9986,-0.0529,0.0000,197.4361,90.0000
16944,312.2500,202.2500,50.0000,216,100,38,0.9979,-0.0640,0.0000,212.3982,90.0000
16947,311.2500,197.2500,50.0000,216,100,38,0.9984,-0.0564,0.0000,203.5412,90.0000
16951,310.7500,189.0000,50.0000,216,100,38,0.9997,-0.0247,0.0000,190.4206,90.0000
16958,311.2500,193.0000,50.0000,216,100,38,0.9996,-0.0294,0.0000,197.2942,90.0000
16963,310.0000,197.0000,50.0000,216,100,38,0.9981,-0.0624,0.0000,202.7240,90.0000
16968,310.0000,197.5000,50.0000,216,100,38,0.9981,-0.0620,0.0000,203.5927,90.0000
16973,308.7500,193.0000,50.0000,216,100,38,0.9982,-0.0594,0.0000,195.7652,90.0000
16977,311.2500,200.7500,50.0000,216,100,38,0.9975,-0.0705,0.0000,209.8214,90.0000
16979,311.2500,200.7500,50.0000,216,100,38,0.9975,-0.0705,0.0000,209.8214,90.0000
16982,309.7500,193.7500,50.0000,216,100,38,0.9983,-0.0587,0.0000,197.4842,90.0000
16989,323.7500,217.7500,50.0000,216,100,38,0.9366,-0.0669,-0.3439,306.4392,110.1132
16989,336.2500,245.5000,50.0000,216,100,38,0.8943,-0.3858,-0.2269,134.8221,103.1145
16990,310.7500,199.7500,50.0000,216,100,38,0.9975,-0.0712,0.0000,208.0697,90.0000
16992,310.7500,199.7500,50.0000,216,100,38,0.9975,-0.0712,0.0000,208.0697,90.0000
16998,318.2500,177.2500,50.0000,216,100,38,0.9097,-0.0470,-0.4125,307.0114,114.3618
16998,325.2500,184.5000,50.0000,216,100,38,0.8107,-0.3268,-0.4857,115.7325,119.0608
17002,318.5000,178.7500,50.0000,216,100,38,0.9137,-0.0511,-0.4032,307.0114,113.7761
17002,324.7500,184.5000,50.0000,216,100,38,0.8021,-0.3326,-0.4960,117.4095,119.7325
17005,318.7500,180.0000,50.0000,216,100,38,0.9173,-0.0549,-0.3944,307.0114,113.2276
17005,325.0000,185.7500,50.0000,216,100,38,0.7913,-0.3382,-0.5094,119.7873,120.6210
17006,318.7500,180.0000,50.0000,216,100,38,0.9173,-0.0549,-0.3944,307.0114,113.2276
17006,325.0000,185.7500,50.0000,216,100,38,0.7913,-0.3382,-0.5094,119.7873,120.6210
17008,318.2500,178.5000,50.0000,216,100,38,0.9193,-0.0606,-0.3888,307.2084,112.8807
17008,325.5000,186.0000,50.0000,216,100,38,0.7863,-0.3360,-0.5184,122.0656,121.2274
17014,323.2500,211.0000,50.0000,216,100,38,0.9186,-0.0598,-0.3906,307.2084,112.9891
17014,330.5000,218.5000,50.0000,216,100,38,0.8809,-0.3830,-0.2781,136.9087,106.1444
17022,323.7500,213.2500,50.0000,217,100,37,0.9201,-0.0684,-0.3856,307.6118,112.6789
17022,330.0000,218.2500,50.0000,217,100,37,0.8743,-0.4011,-0.2734,135.3994,105.8645
17024,323.0000,210.0000,50.0000,217,100,37,0.9089,-0.0561,-0.4133,307.6118,114.4099
17024,330.2500,217.2500,50.0000,217,100,37,0.8838,-0.3840,-0.2673,143.6141,105.5047
17025,323.2500,210.0000,50.0000,217,100,37,0.9127,-0.0601,-0.4043,307.6118,113.8443
17025,331.0000,218.2500,50.0000,217,100,37,0.8751,-0.3890,-0.2878,137.8260,106.7278
17027,323.2500,209.2500,50.0000,217,100,37,0.9127,-0.0601,-0.4043,307.6118,113.8443
17027,331.0000,217.5000,50.0000,217,100,37,0.8722,-0.3876,-0.2985,136.3268,107.3659
17028,322.5000,209.5000,50.0000,217,100,37,0.8949,-0.0420,-0.4444,307.6118,116.3828
17028,330.2500,217.7500,50.0000,217,100,37,0.8984,-0.3727,-0.2323,159.9281,103.4338
17031,320.2500,182.5000,50.0000,217,100,37,0.9166,-0.0855,-0.3905,307.9773,112.9877
17031,326.7500,187.7500,50.0000,217,100,37,0.6921,-0.3922,-0.6060,139.9178,127.3019
17032,316.7500,219.0000,50.0000,217,100,37,0.9714,-0.0768,-0.2246,285.7131,102.9782
17032,330.2500,244.5000,50.0000,217,100,37,0.9313,-0.3211,-0.1718,155.7594,99.8932
17035,310.5000,184.0000,50.0000,217,100,37,0.7649,0.1530,-0.6257,270.2314,128.7336
17035,324.2500,215.0000,50.0000,217,100,37,0.9479,-0.2101,-0.2393,261.1838,103.8442
17039,316.0000,216.7500,50.0000,217,100,37,0.9690,-0.0684,-0.2375,283.7129,103.7366
17039,329.0000,240.0000,50.0000,217,100,37,0.9328,-0.3143,-0.1765,161.3010,100.1669
17040,315.2500,214.7500,50.0000,217,100,37,0.9762,-0.0689,-0.2057,275.7481,101.8698
17040,328.2500,238.0000,50.0000,217,100,37,0.9324,-0.2997,-0.2021,161.6570,101.6613
17041,316.0000,215.0000,50.0000,217,100,37,0.9730,-0.0569,-0.2235,278.3756,102.9155
17041,330.0000,244.5000,50.0000,217,100,37,0.9321,-0.3035,-0.1977,161.6570,101.4021
17043,311.0000,184.0000,50.0000,217,100,37,0.7217,0.1620,-0.6730,276.2626,132.2961
17043,325.2500,215.5000,50.0000,217,100,37,0.9485,-0.2164,-0.2313,267.0375,103.3725
17045,310.5000,183.5000,50.0000,217,100,37,0.7090,0.1659,-0.6854,276.3946,133.2702
17045,324.2500,211.7500,50.0000,217,100,37,0.9482,-0.2188,-0.2305,269.0911,103.3251
17047,310.7500,181.5000,50.0000,217,100,37,0.6449,0.1984,-0.7381,276.2626,137.5703
17047,324.2500,209.5000,50.0000,217,100,37,0.9493,-0.2110,-0.2331,276.1630,103.4799
17048,296.2500,151.5000,50.0000,217,100,37,0.7357,0.3188,-0.5976,196.5324,126.6994
17048,313.0000,222.5000,50.0000,217,100,37,0.9760,-0.1475,-0.1601,255.0333,99.2125
17050,297.0000,153.5000,50.0000,217,100,37,0.7644,0.3011,-0.5701,196.5324,124.7552
17050,313.7500,224.5000,50.0000,217,100,37,0.9725,-0.1502,-0.1783,257.4432,100.2684
17055,315.7500,216.2500,50.0000,217,100,37,0.9676,-0.0744,-0.2412,283.1007,103.9551
17055,330.0000,241.7500,50.0000,217,100,37,0.9275,-0.3226,-0.1887,163.0828,100.8787
17057,316.2500,219.2500,50.0000,217,100,37,0.9778,-0.0898,-0.1895,279.1021,100.9251
17057,330.0000,242.7500,50.0000,217,100,37,0.9234,-0.3334,-0.1903,150.7979,100.9712
17058,315.2500,215.5000,50.0000,217,100,37,0.9711,-0.0743,-0.2267,279.1021,103.1045
17058,329.2500,240.0000,50.0000,217,100,37,0.9272,-0.3197,-0.1950,162.3853,101.2468
17060,315.7500,217.5000,50.0000,217,100,37,0.9747,-0.0821,-0.2080,279.1021,102.0064
17060,330.2500,243.7500,50.0000,217,100,37,0.9250,-0.3278,-0.1923,156.1698,101.0843
17061,315.7500,217.5000,50.0000,217,100,37,0.9747,-0.0821,-0.2080,279.1021,102.0064
17061,330.7500,245.7500,50.0000,217,100,37,0.9250,-0.3278,-0.1923,156.1698,101.0843
17063,302.7500,163.7500,50.0000,217,100,37,0.8343,0.2358,-0.4984,202.6721,119.8935
17063,322.0000,220.7500,50.0000,217,100,37,0.9260,-0.1638,-0.3400,270.8542,109.8769
17067,315.5000,216.0000,50.0000,217,100,37,0.9656,-0.0747,-0.2492,283.2614,104.4274
17067,330.2500,242.0000,50.0000,217,100,37,0.9242,-0.3279,-0.1959,164.5266,101.2953
17072,314.2500,213.7500,50.0000,217,100,37,0.9745,-0.0750,-0.2114,273.2801,102.2042
17072,329.0000,239.5000,50.0000,217,100,37,0.9246,-0.3157,-0.2133,163.8292,102.3174
17078,295.2500,158.2500,50.0000,217,100,37,0.8853,0.1910,-0.4239,198.3986,115.0824
17078,313.7500,229.2500,50.0000,217,100,37,0.9699,-0.1778,-0.1662,240.9979,99.5659
17080,309.7500,186.5000,50.0000,217,100,37,0.7761,0.1252,-0.6181,273.9069,128.1776
17080,325.7500,219.0000,50.0000,217,100,37,0.9374,-0.2417,-0.2507,257.5655,104.5205
17083,308.5000,182.2500,50.0000,217,100,37,0.6689,0.1824,-0.7206,273.9069,136.1044
17083,325.0000,216.7500,50.0000,217,100,37,0.9461,-0.2320,-0.2262,273.8065,103.0729
17085,324.2500,210.5000,50.0000,217,100,37,0.8855,-0.0689,-0.4595,310.0516,117.3551
17085,332.2500,217.2500,50.0000,217,100,37,0.8459,-0.4410,-0.3000,143.2236,107.4555
17091,314.5000,214.5000,50.0000,217,100,37,0.9693,-0.0803,-0.2322,276.6604,103.4290
17091,330.0000,240.2500,50.0000,217,100,37,0.9175,-0.3346,-0.2149,164.9879,102.4105
17092,314.2500,214.0000,50.0000,217,100,37,0.9711,-0.0804,-0.2246,274.6634,102.9774
17092,329.7500,239.7500,50.0000,217,100,37,0.9178,-0.3317,-0.2184,164.9879,102.6140
17097,325.2500,215.7500,50.0000,217,100,37,0.8904,-0.0805,-0.4481,310.5350,116.6215
17097,342.2500,247.0000,50.0000,217,100,37,0.8400,-0.4710,-0.2693,143.7289,105.6254
17099,316.7500,220.2500,50.0000,218,100,36,0.9676,-0.0999,-0.2317,285.0351,103.3976
17099,332.5000,245.7500,50.0000,218,100,36,0.9076,-0.3723,-0.1941,153.7693,101.1911
17101,310.0000,187.7500,50.0000,218,100,36,0.7395,0.1096,-0.6642,285.0351,131.6195
17101,317.7500,193.7500,50.0000,218,100,36,0.9073,-0.1884,-0.3760,265.2584,112.0837
17101,320.5000,181.5000,50.0000,218,100,36,0.7514,-0.3083,-0.5834,136.6016,125.6901
17102,316.5000,219.5000,50.0000,218,100,36,0.9658,-0.0960,-0.2409,285.0351,103.9404
17102,332.2500,245.0000,50.0000,218,100,36,0.9084,-0.3701,-0.1948,156.1185,101.2325
17105,314.7500,215.0000,50.0000,218,100,36,0.9633,-0.0803,-0.2561,279.9161,104.8377
17105,337.2500,274.2500,50.0000,218,100,36,0.9132,-0.3489,-0.2107,166.4752,102.1605
17106,310.7500,187.7500,50.0000,218,100,36,0.6831,0.1281,-0.7190,291.2885,135.9708
17106,317.7500,193.2500,50.0000,218,100,36,0.9061,-0.1852,-0.3803,270.7859,112.3528
17106,322.5000,185.2500,50.0000,218,100,36,0.7406,-0.3212,-0.5902,135.7387,126.1733
17110,310.0000,188.7500,50.0000,218,100,36,0.7593,0.1012,-0.6429,283.0194,130.0047
17110,332.2500,244.5000,50.0000,218,100,36,0.9332,-0.2706,-0.2364,260.4400,103.6731
17111,326.0000,213.0000,50.0000,218,100,36,0.8707,-0.0841,-0.4846,311.4129,118.9895
17111,333.5000,230.7500,50.0000,218,100,36,0.8449,-0.3420,-0.4114,140.8900,114.2913
17111,335.0000,203.0000,50.0000,218,100,36,0.3373,-0.4693,-0.8161,194.1056,144.6961
17112,326.0000,212.7500,50.0000,218,100,36,0.8707,-0.0841,-0.4846,311.4129,118.9895
17112,333.5000,230.5000,50.0000,218,100,36,0.8437,-0.3415,-0.4142,140.4315,114.4697
17112,335.0000,203.0000,50.0000,218,100,36,0.3373,-0.4693,-0.8161,194.1056,144.6961
17113,325.7500,209.7500,50.0000,218,100,36,0.8707,-0.0841,-0.4846,311.4129,118.9895
17113,332.5000,226.2500,50.0000,218,100,36,0.8330,-0.3269,-0.4464,134.8332,116.5152
17113,333.7500,201.0000,50.0000,218,100,36,0.3728,-0.4660,-0.8024,190.0447,143.3624
17116,308.7500,186.7500,50.0000,218,100,36,0.7621,0.1070,-0.6386,278.0809,129.6846
17116,331.5000,243.2500,50.0000,218,100,36,0.9312,-0.2634,-0.2522,263.3572,104.6057
17126,325.7500,208.7500,50.0000,218,100,36,0.8638,-0.0839,-0.4968,311.9519,119.7864
17126,332.5000,224.7500,50.0000,218,100,36,0.8238,-0.3295,-0.4613,135.1888,117.4720
17126,334.2500,201.0000,50.0000,218,100,36,0.3615,-0.4648,-0.8082,191.7420,143.9249
17128,320.0000,183.2500,50.0000,218,100,36,0.6514,0.0713,-0.7554,311.9519,139.0564
17128,327.7500,202.2500,50.0000,218,100,36,0.8614,-0.2526,-0.4407,221.5875,116.1467
17128,335.2500,204.0000,50.0000,218,100,36,0.3739,-0.4807,-0.7932,182.0027,142.4831
17130,308.0000,182.5000,50.0000,218,100,36,0.6546,0.1636,-0.7381,278.2553,137.5660
17130,322.7500,217.5000,50.0000,218,100,36,0.8884,-0.1722,-0.4256,279.4173,115.1885
17130,333.0000,226.7500,50.0000,218,100,36,0.8265,-0.3268,-0.4584,139.0432,117.2849
17139,320.0000,176.7500,50.0000,218,100,36,0.4872,0.1583,-0.8588,312.5892,149.1873
17139,327.0000,196.5000,50.0000,218,100,36,0.8600,-0.2353,-0.4528,243.4358,116.9236
17139,336.2500,205.7500,50.0000,218,100,36,0.4002,-0.4878,-0.7758,174.2556,140.8791
17144,308.2500,184.2500,50.0000,218,100,36,0.6682,0.1485,-0.7290,280.6296,136.8064
17144,323.5000,222.2500,50.0000,218,100,36,0.8867,-0.1830,-0.4246,275.7771,115.1269
17144,334.7500,231.7500,50.0000,218,100,36,0.8288,-0.3470,-0.4389,145.0862,116.0339
17148,319.5000,187.0000,50.0000,218,100,36,0.6495,0.0699,-0.7572,313.1326,139.2155
17148,320.7500,188.2500,50.0000,218,100,36,0.8264,-0.1902,-0.5299,233.1523,122.0017
17148,328.0000,187.2500,50.0000,218,100,36,0.6581,-0.4160,-0.6275,131.5219,128.8683
17149,319.2500,184.2500,50.0000,218,100,36,0.6152,0.0895,-0.7832,313.1326,141.5590
17149,319.2500,181.5000,50.0000,218,100,36,0.8243,-0.1809,-0.5364,240.6865,122.4400
17149,326.7500,183.2500,50.0000,218,100,36,0.6443,-0.4073,-0.6473,138.5388,130.3381
17154,309.7500,188.0000,50.0000,218,100,36,0.6923,0.1176,-0.7119,288.2013,135.3923
17154,324.5000,225.7500,50.0000,218,100,36,0.8827,-0.1938,-0.4282,269.6312,115.3535
17154,336.0000,233.0000,50.0000,218,100,36,0.8218,-0.3735,-0.4303,143.2829,115.4872
17166,320.0000,184.2500,50.0000,218,100,36,0.6187,0.0773,-0.7818,313.6399,141.4293
17166,328.2500,202.0000,50.0000,218,100,36,0.8509,-0.2763,-0.4467,228.3791,116.5321
17166,335.5000,201.7500,50.0000,218,100,36,0.3299,-0.4751,-0.8158,190.8926,144.6641
17171,309.0000,184.2500,50.0000,218,100,36,0.5880,0.1778,-0.7891,285.7779,142.1024
17171,323.2500,218.0000,50.0000,218,100,36,0.8727,-0.1855,-0.4517,280.5174,116.8541
17171,327.0000,209.5000,50.0000,218,100,36,0.8053,-0.3589,-0.4719,142.4956,118.1572
17182,308.0000,186.5000,50.0000,219,100,35,0.6922,0.1198,-0.7117,283.6283,135.3758
17182,324.5000,221.5000,50.0000,219,100,35,0.8773,-0.2076,-0.4328,272.3545,115.6456
17182,327.2500,209.2500,50.0000,219,100,35,0.7812,-0.3700,-0.5028,132.2460,120.1875
17184,307.5000,186.0000,50.0000,219,100,35,0.7039,0.1195,-0.7002,280.4853,134.4411
17184,324.5000,221.5000,50.0000,219,100,35,0.8776,-0.2093,-0.4314,271.5069,115.5540
17184,335.5000,227.2500,50.0000,219,100,35,0.7807,-0.3636,-0.5082,132.0000,120.5446
17186,307.2500,184.2500,50.0000,219,100,35,0.6603,0.1435,-0.7372,280.4853,137.4929
17186,325.0000,225.2500,50.0000,219,100,35,0.8767,-0.2048,-0.4352,277.8381,115.7997
17186,336.2500,232.7500,50.0000,219,100,35,0.8028,-0.3739,-0.4644,140.7302,117.6727
17188,308.7500,186.7500,50.0000,219,100,35,0.6438,0.1341,-0.7533,289.0329,138.8773
17188,325.0000,225.2500,50.0000,219,100,35,0.8773,-0.2080,-0.4325,276.1340,115.6257
17188,337.7500,234.2500,50.0000,219,100,35,0.7975,-0.3938,-0.4571,139.9750,117.2012
17197,307.0000,186.0000,50.0000,219,100,35,0.7109,0.1163,-0.6936,278.6611,133.9151
17197,324.7500,223.5000,50.0000,219,100,35,0.8727,-0.2130,-0.4394,270.5919,116.0635
17197,334.7500,225.7500,50.0000,219,100,35,0.7823,-0.3694,-0.5015,135.9743,120.1019
17203,308.5000,188.7500,50.0000,219,100,35,0.6937,0.1076,-0.7121,287.2072,135.4099
17203,326.0000,228.7500,50.0000,219,100,35,0.8769,-0.2242,-0.4251,268.0690,115.1598
17203,339.2500,237.0000,50.0000,219,100,35,0.7795,-0.4062,-0.4767,135.3662,118.4721
17204,308.0000,188.0000,50.0000,219,100,35,0.7088,0.1081,-0.6971,282.9223,134.1957
17204,324.2500,223.2500,50.0000,219,100,35,0.8626,-0.2058,-0.4621,267.6285,117.5226
17204,335.7500,228.0000,50.0000,219,100,35,0.7943,-0.3707,-0.4813,148.5564,118.7733
17210,307.0000,185.0000,50.0000,219,100,35,0.6658,0.1275,-0.7351,283.3461,137.3172
17210,324.0000,219.2500,50.0000,219,100,35,0.8628,-0.2022,-0.4632,278.5265,117.5965
17210,335.5000,225.5000,50.0000,219,100,35,0.7764,-0.3742,-0.5071,139.9786,120.4713
17217,306.7500,184.0000,50.0000,219,100,35,0.6359,0.1521,-0.7566,279.9804,139.1669
17217,324.2500,219.7500,50.0000,219,100,35,0.8595,-0.2050,-0.4683,280.1607,117.9230
17217,335.2500,225.2500,50.0000,219,100,35,0.7749,-0.3727,-0.5105,140.9255,120.6946
17220,306.5000,184.5000,50.0000,219,100,35,0.6593,0.1374,-0.7392,280.1892,137.6661
17220,324.5000,219.5000,50.0000,219,100,35,0.8629,-0.2125,-0.4585,278.4708,117.2872
17220,336.2500,226.5000,50.0000,219,100,35,0.7605,-0.3750,-0.5301,134.8555,122.0148
17223,307.0000,187.0000,50.0000,219,100,35,0.7013,0.1107,-0.7042,281.3112,134.7676
17223,324.2500,223.7500,50.0000,219,100,35,0.8569,-0.2084,-0.4715,270.5106,118.1325
17223,337.2500,232.2500,50.0000,219,100,35,0.7905,-0.3773,-0.4824,152.1118,118.8424
17230,306.7500,186.7500,50.0000,219,100,35,0.6952,0.1117,-0.7101,281.5262,135.2421
17230,325.0000,225.2500,50.0000,219,100,35,0.8564,-0.2159,-0.4691,272.1636,117.9734
17230,336.2500,228.7500,50.0000,219,100,35,0.7826,-0.3865,-0.4881,148.5396,119.2153
17248,308.0000,189.5000,50.0000,219,100,35,0.6839,0.1009,-0.7226,288.3279,136.2672
17248,326.0000,226.7500,50.0000,219,100,35,0.8541,-0.2329,-0.4651,269.2750,117.7155
17248,339.0000,232.2500,50.0000,219,100,35,0.7623,-0.4097,-0.5011,143.1433,120.0722
17249,307.7500,187.7500,50.0000,219,100,35,0.6497,0.1203,-0.7506,288.3279,138.6399
17249,324.2500,220.2500,50.0000,219,100,35,0.8443,-0.2129,-0.4918,275.4941,119.4595
17249,336.7500,225.5000,50.0000,219,100,35,0.7632,-0.3939,-0.5123,148.1249,120.8170
17251,307.0000,188.7500,50.0000,219,100,35,0.7045,0.1006,-0.7025,282.8745,134.6287
17251,325.0000,225.5000,50.0000,219,100,35,0.8472,-0.2238,-0.4819,267.6285,118.8109
17251,337.7500,231.0000,50.0000,219,100,35,0.7762,-0.3881,-0.4968,154.1590,119.7883
17257,307.0000,189.7500,50.0000,220,100,34,0.7177,0.0870,-0.6909,284.2341,133.7033
17257,327.0000,230.5000,50.0000,220,100,34,0.8579,-0.2471,-0.4504,265.1679,116.7724
17257,338.7500,232.0000,50.0000,220,100,34,0.7538,-0.4163,-0.5085,139.4346,120.5644
17259,306.5000,184.7500,50.0000,220,100,34,0.6050,0.1479,-0.7824,285.3717,141.4768
17259,324.7500,220.0000,50.0000,220,100,34,0.8476,-0.2167,-0.4844,283.8450,118.9764
17259,337.5000,227.0000,50.0000,220,100,34,0.7523,-0.3994,-0.5239,143.4747,121.5964
17264,307.5000,188.0000,50.0000,220,100,34,0.6530,0.1166,-0.7484,287.6543,138.4479
17264,326.5000,229.2500,50.0000,220,100,34,0.8489,-0.2321,-0.4748,274.6871,118.3465
17264,340.0000,235.7500,50.0000,220,100,34,0.7689,-0.4294,-0.4737,148.9966,118.2763
17266,307.2500,188.5000,50.0000,220,100,34,0.6707,0.1041,-0.7344,287.8923,137.2568
17266,325.7500,225.2500,50.0000,220,100,34,0.8475,-0.2324,-0.4772,273.0366,118.5029
17266,339.2500,231.2500,50.0000,220,100,34,0.7497,-0.4175,-0.5135,143.4747,120.8957
17267,307.0000,187.2500,50.0000,220,100,34,0.6410,0.1209,-0.7580,287.8923,139.2840
17267,325.7500,225.0000,50.0000,220,100,34,0.8470,-0.2298,-0.4794,277.5986,118.6443
17267,338.7500,230.2500,50.0000,220,100,34,0.7532,-0.4195,-0.5067,145.3960,120.4410
17268,307.0000,187.0000,50.0000,220,100,34,0.6379,0.1227,-0.7603,287.8923,139.4910
17268,325.7500,225.0000,50.0000,220,100,34,0.8466,-0.2279,-0.4809,278.4277,118.7467
17268,338.7500,230.5000,50.0000,220,100,34,0.7548,-0.4204,-0.5035,145.7292,120.2333
17269,307.0000,187.5000,50.0000,220,100,34,0.6440,0.1193,-0.7557,287.8923,139.0825
17269,325.5000,223.7500,50.0000,220,100,34,0.8474,-0.2317,-0.4778,276.7707,118.5401
17269,338.5000,228.7500,50.0000,220,100,34,0.7464,-0.4157,-0.5196,142.8741,121.3045
17275,306.7500,186.2500,50.0000,220,100,34,0.6110,0.1372,-0.7796,287.8923,141.2266
17275,325.2500,224.0000,50.0000,220,100,34,0.8436,-0.2241,-0.4880,281.3468,119.2074
17275,340.0000,234.0000,50.0000,220,100,34,0.7613,-0.4169,-0.4966,150.9073,119.7782
17277,307.0000,186.5000,50.0000,220,100,34,0.6147,0.1352,-0.7771,287.8923,140.9949
17277,325.7500,223.2500,50.0000,220,100,34,0.8425,-0.2280,-0.4881,280.9448,119.2139
17277,339.7500,231.5000,50.0000,220,100,34,0.7428,-0.4190,-0.5222,143.5270,121.4818
17280,307.0000,189.0000,50.0000,220,100,34,0.6721,0.1008,-0.7336,288.1336,137.1874
17280,326.2500,226.7500,50.0000,220,100,34,0.8449,-0.2404,-0.4778,272.2664,118.5399
17280,339.2500,230.5000,50.0000,220,100,34,0.7464,-0.4210,-0.5154,145.3994,121.0236
17283,307.0000,189.5000,50.0000,220,100,34,0.6765,0.0982,-0.7299,288.1336,136.8748
17283,326.7500,227.5000,50.0000,220,100,34,0.8487,-0.2500,-0.4660,270.6307,117.7722
17283,339.7500,230.7500,50.0000,220,100,34,0.7306,-0.4279,-0.5322,138.7155,122.1514
17284,307.5000,188.5000,50.0000,220,100,34,0.6328,0.1151,-0.7657,291.5905,139.9699
17284,327.0000,228.7500,50.0000,220,100,34,0.8477,-0.2431,-0.4715,276.8122,118.1302
17284,341.0000,234.5000,50.0000,220,100,34,0.7426,-0.4476,-0.4982,143.1712,119.8786
17287,306.0000,187.2500,50.0000,220,100,34,0.6612,0.1160,-0.7412,283.7922,137.8302
17287,325.5000,225.0000,50.0000,220,100,34,0.8400,-0.2330,-0.4900,275.1672,119.3388
17287,338.7500,230.2500,50.0000,220,100,34,0.7526,-0.4088,-0.5162,151.4497,121.0745
17288,305.5000,184.0000,50.0000,220,100,34,0.5819,0.1587,-0.7977,283.7922,142.9076
17288,325.7500,223.2500,50.0000,220,100,34,0.8417,-0.2285,-0.4893,286.7926,119.2919
17288,340.7500,235.0000,50.0000,220,100,34,0.7438,-0.4177,-0.5219,146.0548,121.4566
17289,305.7500,184.2500,50.0000,220,100,34,0.5864,0.1564,-0.7948,283.7922,142.6343
17289,326.2500,225.5000,50.0000,220,100,34,0.8386,-0.2292,-0.4942,286.3913,119.6179
17289,341.0000,237.0000,50.0000,220,100,34,0.7538,-0.4234,-0.5026,149.4155,120.1696
17290,305.5000,184.2500,50.0000,220,100,34,0.6007,0.1468,-0.7859,284.0299,141.8007
17290,325.7500,222.7500,50.0000,220,100,34,0.8364,-0.2259,-0.4995,286.3913,119.9664
17290,339.7500,232.2500,50.0000,220,100,34,0.7426,-0.4159,-0.5249,147.0306,121.6616
17292,305.7500,186.7500,50.0000,220,100,34,0.6524,0.1186,-0.7485,284.0299,138.4615
17292,326.2500,227.0000,50.0000,220,100,34,0.8389,-0.2378,-0.4896,277.6923,119.3175
17292,340.2500,234.5000,50.0000,220,100,34,0.7511,-0.4206,-0.5089,150.0667,120.5920
17294,305.5000,185.0000,50.0000,220,100,34,0.6128,0.1404,-0.7776,284.0299,141.0453
17294,326.0000,225.0000,50.0000,220,100,34,0.8375,-0.2313,-0.4951,283.9032,119.6744
17294,340.2500,234.2500,50.0000,220,100,34,0.7495,-0.4197,-0.5120,149.7097,120.7990
17295,305.2500,183.5000,50.0000,220,100,34,0.5696,0.1628,-0.8056,284.0299,143.6706
17295,325.2500,220.0000,50.0000,220,100,34,0.8366,-0.2271,-0.4985,289.3199,119.9011
17295,339.7500,230.7500,50.0000,220,100,34,0.7325,-0.4102,-0.5432,144.0035,122.9049
17299,305.5000,185.7500,50.0000,220,100,34,0.6238,0.1345,-0.7699,284.0299,140.3482
17299,325.5000,225.0000,50.0000,220,100,34,0.8334,-0.2285,-0.5033,281.4249,120.2155
17299,340.5000,235.2500,50.0000,220,100,34,0.7563,-0.4150,-0.5058,156.5248,120.3830
17301,305.7500,186.5000,50.0000,220,100,34,0.6337,0.1291,-0.7627,284.0299,139.7034
